station_code,date,rainfall_mm,temperature_c,humidity,wind_speed
BSB,2026-01-18,0.0,-1.0,88.8,12.8
GKP,2026-01-18,0.0,1.8,89.6,13.7
HWH,2026-01-18,27.4,-0.0,68.3,12.8
BCT,2026-01-18,0.0,-0.7,88.9,11.7
BRC,2026-01-18,0.0,1.3,85.7,19.3
RTM,2026-01-18,0.0,0.8,78.1,9.6
KOTA,2026-01-18,0.0,1.9,97.3,11.8
ST,2026-01-18,0.0,0.5,89.6,15.0
GZB,2026-01-18,0.0,-0.4,98.9,13.0
ALJN,2026-01-18,0.0,1.2,99.0,11.8
TDL,2026-01-18,0.0,-0.9,92.6,13.9
LKO,2026-01-18,0.0,-1.1,98.3,6.5
AGC,2026-01-18,0.0,0.5,72.2,5.4
VGLJ,2026-01-18,0.0,0.4,80.3,14.1
BPL,2026-01-18,0.0,0.3,99.0,9.1
NGP,2026-01-18,0.0,2.6,84.0,4.9
MAS,2026-01-18,0.0,2.6,73.2,8.0
PPTA,2026-01-18,0.0,-0.8,77.7,13.1
GHY,2026-01-18,0.0,-1.1,72.2,5.6
ASR,2026-01-18,0.0,2.4,88.1,9.1
SBC,2026-01-18,19.8,2.7,90.3,2.0
DMM,2026-01-18,0.0,2.4,76.7,7.2
GTL,2026-01-18,0.0,-0.9,84.6,9.2
SC,2026-01-18,0.0,-1.0,78.6,5.7
NDLS,2026-01-19,0.0,1.6,77.3,16.1
CNB,2026-01-19,0.0,1.1,78.6,2.0
PRYJ,2026-01-19,0.0,1.1,85.3,7.4
DDU,2026-01-19,0.0,-1.8,82.0,13.4
BSB,2026-01-19,0.0,1.8,82.7,8.6
GKP,2026-01-19,0.0,-0.3,51.8,7.6
HWH,2026-01-19,0.0,1.9,82.3,11.4
BCT,2026-01-19,0.0,0.1,68.2,5.2
BRC,2026-01-19,0.0,1.4,88.7,10.1
RTM,2026-01-19,0.0,-1.7,79.6,11.7
KOTA,2026-01-19,0.0,0.5,81.1,13.3
ST,2026-01-19,0.0,-0.6,79.2,6.6
GZB,2026-01-19,0.0,-0.3,99.0,12.4
ALJN,2026-01-19,0.0,0.4,77.6,8.5
TDL,2026-01-19,0.0,1.1,79.2,4.0
LKO,2026-01-19,0.0,0.1,81.7,10.5
AGC,2026-01-19,6.3,1.0,83.1,15.1
VGLJ,2026-01-19,0.0,-1.3,87.6,11.5
BPL,2026-01-19,0.0,-0.3,85.5,12.8
NGP,2026-01-19,0.0,1.5,73.6,10.3
MAS,2026-01-19,0.0,-1.0,84.5,7.7
PPTA,2026-01-19,0.0,-0.2,88.5,5.1
GHY,2026-01-19,0.0,-1.6,77.2,21.3
ASR,2026-01-19,0.0,1.4,81.5,9.2
SBC,2026-01-19,0.0,-0.8,89.0,12.0
DMM,2026-01-19,0.0,0.6,77.0,16.2
GTL,2026-01-19,0.0,1.4,88.4,17.5
SC,2026-01-19,0.0,1.6,98.1,7.8
NDLS,2026-01-20,0.0,-2.1,72.7,4.2
CNB,2026-01-20,0.0,-0.5,64.2,10.8
PRYJ,2026-01-20,0.0,-2.9,78.7,12.3
DDU,2026-01-20,0.0,-1.2,79.1,6.7
BSB,2026-01-20,0.0,-2.4,90.1,18.7
GKP,2026-01-20,0.0,-1.0,97.8,12.1
HWH,2026-01-20,0.0,-2.7,96.6,11.7
BCT,2026-01-20,0.0,-1.8,63.3,12.9
BRC,2026-01-20,0.0,-1.2,89.9,13.7
RTM,2026-01-20,0.0,-1.3,78.6,14.4
KOTA,2026-01-20,0.0,-1.9,73.4,10.5
ST,2026-01-20,0.0,-1.8,84.7,2.0
GZB,2026-01-20,15.7,-0.5,90.7,7.3
ALJN,2026-01-20,0.0,-2.4,80.8,10.1
TDL,2026-01-20,15.6,-1.2,80.3,6.0
LKO,2026-01-20,0.0,-1.0,96.0,8.3
AGC,2026-01-20,0.0,-3.3,74.2,12.2
VGLJ,2026-01-20,0.0,-2.8,72.5,8.0
BPL,2026-01-20,0.0,-1.4,85.2,8.9
NGP,2026-01-20,0.0,-1.7,99.0,11.7
MAS,2026-01-20,0.0,-2.1,83.7,7.5
PPTA,2026-01-20,0.0,-3.8,88.3,2.4
GHY,2026-01-20,0.0,-3.5,96.4,3.7
ASR,2026-01-20,0.0,-3.6,88.1,9.3
SBC,2026-01-20,0.0,-0.6,92.7,10.1
DMM,2026-01-20,0.0,-0.3,89.6,17.8
GTL,2026-01-20,21.9,-4.0,81.5,13.6
SC,2026-01-20,0.0,-0.5,81.9,15.3
NDLS,2026-01-21,0.0,-4.9,99.0,2.7
CNB,2026-01-21,0.0,-4.9,77.6,7.5
PRYJ,2026-01-21,0.0,-3.2,99.0,8.7
DDU,2026-01-21,0.0,-3.3,94.8,10.7
BSB,2026-01-21,0.0,-5.3,82.9,12.4
GKP,2026-01-21,0.0,-3.5,99.0,2.0
HWH,2026-01-21,0.0,-2.0,96.5,9.7
BCT,2026-01-21,0.0,-1.7,87.1,13.9
BRC,2026-01-21,0.0,-3.6,87.7,16.7
RTM,2026-01-21,0.0,-5.0,63.8,7.2
KOTA,2026-01-21,0.0,-2.8,90.2,8.2
ST,2026-01-21,0.0,-4.2,99.0,7.5
GZB,2026-01-21,0.0,-1.5,86.0,7.0
ALJN,2026-01-21,0.0,-4.2,84.0,3.3
TDL,2026-01-21,0.0,-3.3,71.7,18.4
LKO,2026-01-21,0.0,-3.5,85.2,8.5
AGC,2026-01-21,3.7,-4.0,77.7,3.9
VGLJ,2026-01-21,0.0,-4.8,94.8,15.8
BPL,2026-01-21,0.0,-2.1,98.8,10.3
NGP,2026-01-21,0.0,-3.6,65.4,3.8
MAS,2026-01-21,0.0,-2.3,73.5,7.3
PPTA,2026-01-21,0.0,-3.9,98.4,11.4
GHY,2026-01-21,0.0,-2.2,85.3,10.5
ASR,2026-01-21,0.0,-3.7,94.2,13.4
SBC,2026-01-21,0.0,-4.5,85.1,14.5
DMM,2026-01-21,0.0,-2.6,80.1,13.1
GTL,2026-01-21,0.0,-3.0,96.1,13.6
SC,2026-01-21,0.0,-5.2,75.1,9.1
NDLS,2026-01-22,0.0,-4.4,66.9,4.7
CNB,2026-01-22,0.0,-3.1,82.1,10.3
PRYJ,2026-01-22,0.0,-2.3,88.5,4.7
DDU,2026-01-22,0.0,-4.2,83.5,13.8
BSB,2026-01-22,0.0,-5.8,87.3,12.1
GKP,2026-01-22,15.6,-4.2,72.7,10.5
HWH,2026-01-22,0.0,-6.0,83.9,9.5
BCT,2026-01-22,0.0,-5.7,93.7,12.4
BRC,2026-01-22,0.0,-4.2,88.0,3.4
RTM,2026-01-22,0.0,-3.1,75.7,9.0
KOTA,2026-01-22,0.0,-2.9,86.0,16.9
ST,2026-01-22,0.0,-3.1,85.7,13.3
GZB,2026-01-22,0.0,-4.0,84.3,12.9
ALJN,2026-01-22,0.0,-5.5,85.1,5.7
TDL,2026-01-22,0.0,-3.8,90.8,11.9
LKO,2026-01-22,0.0,-4.6,70.7,9.7
AGC,2026-01-22,0.0,-5.6,84.2,7.6
VGLJ,2026-01-22,0.0,-4.2,73.6,10.9
BPL,2026-01-22,0.0,-2.9,99.0,12.7
NGP,2026-01-22,0.0,-2.5,69.5,16.0
MAS,2026-01-22,0.0,-4.0,98.2,7.8
PPTA,2026-01-22,0.0,-4.3,99.0,4.0
GHY,2026-01-22,0.0,-2.1,79.9,8.2
ASR,2026-01-22,0.0,-5.9,70.8,10.9
SBC,2026-01-22,0.0,-3.3,76.9,5.0
DMM,2026-01-22,0.0,-2.1,82.2,16.3
GTL,2026-01-22,0.0,-2.9,93.9,11.7
SC,2026-01-22,0.0,-2.3,79.5,4.3
NDLS,2026-01-23,0.0,-4.8,73.8,13.3
CNB,2026-01-23,0.0,-5.8,76.8,10.5
PRYJ,2026-01-23,0.0,-7.1,89.3,3.6
DDU,2026-01-23,0.0,-5.8,84.8,11.4
BSB,2026-01-23,0.0,-4.4,99.0,10.4
GKP,2026-01-23,0.0,-7.1,92.7,7.9
HWH,2026-01-23,0.0,-7.5,95.3,4.8
BCT,2026-01-23,0.0,-5.9,89.7,10.6
BRC,2026-01-23,0.0,-7.7,97.3,11.7
RTM,2026-01-23,0.0,-6.3,82.6,14.1
KOTA,2026-01-23,1.7,-5.7,98.6,13.5
ST,2026-01-23,0.0,-5.5,64.7,6.9
GZB,2026-01-23,0.0,-5.9,84.3,10.2
ALJN,2026-01-23,0.0,-4.3,78.8,11.7
TDL,2026-01-23,0.0,-5.2,81.8,9.8
LKO,2026-01-23,2.7,-7.2,88.0,7.5
AGC,2026-01-23,0.0,-7.7,81.7,10.3
VGLJ,2026-01-23,0.0,-4.1,83.8,8.6
BPL,2026-01-23,0.0,-7.5,81.4,18.1
NGP,2026-01-23,2.8,-6.3,87.7,5.9
MAS,2026-01-23,0.0,-6.5,78.5,18.5
PPTA,2026-01-23,0.0,-6.2,65.7,9.7
GHY,2026-01-23,0.0,-5.6,84.7,8.2
ASR,2026-01-23,0.0,-7.6,95.8,10.7
SBC,2026-01-23,5.4,-4.3,74.0,11.0
DMM,2026-01-23,0.0,-4.8,90.7,8.0
GTL,2026-01-23,0.0,-5.2,86.3,7.6
SC,2026-01-23,7.2,-5.6,72.7,11.7
NDLS,2026-01-24,0.0,-4.2,96.4,9.6
CNB,2026-01-24,0.0,-3.9,75.6,6.3
PRYJ,2026-01-24,0.0,-2.0,99.0,7.2
DDU,2026-01-24,0.0,-1.2,88.4,7.4
BSB,2026-01-24,0.0,-1.8,85.2,4.1
GKP,2026-01-24,0.0,-2.5,70.2,12.5
HWH,2026-01-24,0.0,-3.9,59.6,15.9
BCT,2026-01-24,0.0,-3.3,88.5,4.7
BRC,2026-01-24,0.0,-2.1,87.9,8.2
RTM,2026-01-24,0.0,-4.0,75.3,14.8
KOTA,2026-01-24,0.0,-4.1,90.2,7.5
ST,2026-01-24,11.2,-3.2,88.9,2.0
GZB,2026-01-24,0.0,-4.4,75.3,6.8
ALJN,2026-01-24,0.0,-4.3,87.0,4.4
TDL,2026-01-24,0.0,-2.7,71.7,8.9
LKO,2026-01-24,0.0,-3.3,91.4,12.9
AGC,2026-01-24,23.9,-4.7,96.4,10.5
VGLJ,2026-01-24,0.0,-5.0,96.3,10.5
BPL,2026-01-24,0.0,-4.9,95.3,9.0
NGP,2026-01-24,0.0,-1.5,95.3,8.1
MAS,2026-01-24,0.0,-1.7,92.2,10.8
PPTA,2026-01-24,6.1,-3.4,96.7,2.5
GHY,2026-01-24,51.2,-3.5,69.3,20.3
ASR,2026-01-24,0.0,-1.4,90.1,7.9
SBC,2026-01-24,0.0,-4.2,70.9,10.3
DMM,2026-01-24,0.0,-2.2,90.0,7.9
GTL,2026-01-24,0.0,-2.7,87.7,14.8
SC,2026-01-24,0.0,-3.4,76.0,7.7
NDLS,2026-01-25,0.0,-1.9,68.9,15.1
CNB,2026-01-25,0.0,-1.3,59.4,8.5
PRYJ,2026-01-25,0.0,-1.8,99.0,2.0
DDU,2026-01-25,0.0,-1.4,88.3,12.4
BSB,2026-01-25,0.0,-0.4,90.2,13.5
GKP,2026-01-25,0.0,-1.6,87.1,10.6
HWH,2026-01-25,0.0,-3.5,69.5,9.5
BCT,2026-01-25,0.0,-2.8,86.8,7.1
BRC,2026-01-25,0.0,-0.6,76.5,12.0
RTM,2026-01-25,0.0,-4.3,92.6,6.8
KOTA,2026-01-25,0.0,-2.0,82.6,11.4
ST,2026-01-25,0.0,-2.1,78.0,9.9
GZB,2026-01-25,0.0,-0.6,87.4,17.6
ALJN,2026-01-25,3.1,-1.0,76.9,9.8
TDL,2026-01-25,0.0,-1.5,92.9,12.1
LKO,2026-01-25,0.0,-2.8,90.9,4.8
AGC,2026-01-25,0.0,-4.3,91.6,10.9
VGLJ,2026-01-25,0.0,-2.8,92.1,10.6
BPL,2026-01-25,0.0,-2.8,83.5,14.4
NGP,2026-01-25,0.0,-4.3,89.6,5.3
MAS,2026-01-25,0.0,-1.6,86.1,8.7
PPTA,2026-01-25,0.0,-1.0,80.4,12.0
GHY,2026-01-25,0.0,-0.8,86.7,11.9
ASR,2026-01-25,0.0,-3.4,94.5,9.7
SBC,2026-01-25,0.0,-3.8,94.0,7.6
DMM,2026-01-25,0.0,-0.7,96.7,7.9
GTL,2026-01-25,0.0,-2.2,74.6,11.5
SC,2026-01-25,0.0,-1.0,84.6,10.3
NDLS,2026-01-26,0.0,0.2,73.4,5.6
CNB,2026-01-26,0.0,0.3,81.5,12.8
PRYJ,2026-01-26,0.0,0.1,81.9,5.6
DDU,2026-01-26,0.0,-0.8,96.8,5.5
BSB,2026-01-26,0.0,-1.8,86.1,12.8
GKP,2026-01-26,20.0,-0.3,93.0,4.0
HWH,2026-01-26,0.0,1.2,80.8,16.8
BCT,2026-01-26,0.0,-2.5,85.5,5.1
BRC,2026-01-26,0.0,-0.3,80.8,2.0
RTM,2026-01-26,0.0,-1.5,94.2,2.2
KOTA,2026-01-26,0.0,-1.7,71.0,10.0
ST,2026-01-26,0.0,-0.8,72.4,10.7
GZB,2026-01-26,0.0,0.6,93.5,7.9
ALJN,2026-01-26,0.0,-0.1,98.7,12.9
TDL,2026-01-26,15.0,0.6,78.4,10.7
LKO,2026-01-26,13.3,-0.7,91.0,10.2
AGC,2026-01-26,0.0,-2.0,90.1,4.9
VGLJ,2026-01-26,0.0,0.2,88.5,11.2
BPL,2026-01-26,0.0,-2.4,84.9,17.9
NGP,2026-01-26,0.0,-1.9,67.9,4.2
MAS,2026-01-26,0.0,0.5,74.8,15.7
PPTA,2026-01-26,0.0,1.1,89.6,12.4
GHY,2026-01-26,0.0,-1.2,79.1,6.4
ASR,2026-01-26,0.0,0.4,82.3,17.0
SBC,2026-01-26,4.7,-2.4,99.0,6.9
DMM,2026-01-26,0.0,-2.7,95.0,8.4
GTL,2026-01-26,0.0,-0.6,91.5,13.7
SC,2026-01-26,0.0,-0.6,87.5,7.3
NDLS,2026-01-27,3.1,0.8,82.1,12.1
CNB,2026-01-27,0.0,-0.2,69.6,17.0
PRYJ,2026-01-27,13.6,-1.6,93.2,14.7
DDU,2026-01-27,0.0,-0.2,65.5,9.6
BSB,2026-01-27,4.3,-2.4,85.6,13.6
GKP,2026-01-27,0.0,-1.9,78.0,6.6
HWH,2026-01-27,0.0,-1.9,76.1,8.2
BCT,2026-01-27,0.0,-1.0,95.1,10.8
BRC,2026-01-27,0.0,-2.0,73.3,19.6
RTM,2026-01-27,0.0,-0.2,72.0,8.2
KOTA,2026-01-27,3.4,-0.6,80.4,4.8
ST,2026-01-27,10.7,-2.4,99.0,13.2
GZB,2026-01-27,3.4,-0.2,77.2,12.6
ALJN,2026-01-27,0.0,-1.4,98.0,11.6
TDL,2026-01-27,0.0,-1.7,91.8,14.2
LKO,2026-01-27,0.0,-0.1,99.0,11.8
AGC,2026-01-27,0.0,-1.7,81.1,13.0
VGLJ,2026-01-27,0.0,-0.6,96.7,9.0
BPL,2026-01-27,0.0,0.4,65.2,8.3
NGP,2026-01-27,0.0,-0.4,73.0,2.0
MAS,2026-01-27,0.0,1.1,81.3,9.7
PPTA,2026-01-27,18.0,-0.5,82.5,16.5
GHY,2026-01-27,0.0,-1.1,75.1,6.7
ASR,2026-01-27,0.0,1.0,80.2,12.0
SBC,2026-01-27,2.7,-2.2,77.7,13.1
DMM,2026-01-27,0.0,0.1,87.1,9.8
GTL,2026-01-27,0.0,-1.8,78.5,8.7
SC,2026-01-27,0.0,-0.8,94.2,12.3
NDLS,2026-01-28,9.6,-0.3,86.5,7.8
CNB,2026-01-28,0.0,0.3,79.2,13.7
PRYJ,2026-01-28,0.0,-0.1,94.7,7.8
DDU,2026-01-28,14.3,-2.4,92.4,12.7
BSB,2026-01-28,2.6,1.3,88.3,17.9
GKP,2026-01-28,0.0,-2.1,96.8,10.3
HWH,2026-01-28,0.0,0.4,65.9,9.8
BCT,2026-01-28,0.0,-2.0,65.8,3.6
BRC,2026-01-28,0.0,-2.3,77.0,10.4
RTM,2026-01-28,19.3,1.3,98.4,6.9
KOTA,2026-01-28,14.6,-0.9,84.7,7.4
ST,2026-01-28,0.0,0.4,92.0,7.0
GZB,2026-01-28,0.0,0.7,86.2,2.0
ALJN,2026-01-28,0.0,-1.0,77.3,14.9
TDL,2026-01-28,0.0,-0.7,89.5,10.9
LKO,2026-01-28,0.0,0.2,91.2,14.9
AGC,2026-01-28,0.4,-2.2,97.8,9.3
VGLJ,2026-01-28,0.0,-1.2,72.8,13.5
BPL,2026-01-28,1.1,-2.0,89.5,2.8
NGP,2026-01-28,0.0,-2.2,89.7,5.5
MAS,2026-01-28,0.0,0.0,78.0,4.6
PPTA,2026-01-28,0.0,-2.1,91.6,10.9
GHY,2026-01-28,57.3,0.1,87.9,7.4
ASR,2026-01-28,0.0,-1.5,76.5,17.8
SBC,2026-01-28,0.0,-1.5,88.2,9.6
DMM,2026-01-28,0.0,0.7,90.5,7.9
GTL,2026-01-28,0.0,-1.8,93.7,8.8
SC,2026-01-28,0.0,-1.9,67.1,9.8
NDLS,2026-01-29,0.0,-1.3,75.3,9.4
CNB,2026-01-29,0.0,-3.0,82.1,11.7
PRYJ,2026-01-29,9.4,-3.2,76.5,15.7
DDU,2026-01-29,0.0,-0.9,88.1,11.6
BSB,2026-01-29,3.2,-1.3,90.3,2.9
GKP,2026-01-29,13.1,-2.6,80.7,2.7
HWH,2026-01-29,0.0,-3.1,94.0,10.6
BCT,2026-01-29,0.0,-1.6,86.8,13.7
BRC,2026-01-29,0.0,0.1,80.6,9.5
RTM,2026-01-29,0.0,-1.3,79.6,11.7
KOTA,2026-01-29,0.0,-1.8,75.5,11.8
ST,2026-01-29,0.0,0.0,92.7,8.2
GZB,2026-01-29,6.8,-1.8,69.7,12.2
ALJN,2026-01-29,16.1,-1.4,72.1,5.3
TDL,2026-01-29,0.0,-3.5,62.3,17.8
LKO,2026-01-29,0.0,0.0,65.1,10.1
AGC,2026-01-29,0.0,-2.9,91.4,6.0
VGLJ,2026-01-29,0.0,-2.2,96.7,10.0
BPL,2026-01-29,0.0,-1.3,99.0,6.3
NGP,2026-01-29,0.7,-0.0,73.8,7.1
MAS,2026-01-29,0.0,-2.5,81.8,8.9
PPTA,2026-01-29,0.0,0.1,78.5,7.0
GHY,2026-01-29,0.0,0.1,82.7,10.7
ASR,2026-01-29,0.0,-0.3,90.1,3.6
SBC,2026-01-29,0.0,-0.3,80.7,4.0
DMM,2026-01-29,0.0,-3.5,85.1,10.0
GTL,2026-01-29,0.0,-2.3,84.1,9.1
SC,2026-01-29,5.2,-0.1,84.1,8.7
NDLS,2026-01-30,0.0,-3.9,83.3,14.1
CNB,2026-01-30,0.0,-3.5,80.7,7.4
PRYJ,2026-01-30,0.0,-2.4,84.0,18.1
DDU,2026-01-30,0.0,-1.5,81.7,6.9
BSB,2026-01-30,0.0,-3.3,90.9,12.8
GKP,2026-01-30,0.0,-2.6,85.9,7.3
HWH,2026-01-30,0.0,-1.4,93.6,5.2
BCT,2026-01-30,0.0,-3.1,61.2,9.0
BRC,2026-01-30,0.0,-1.7,99.0,10.4
RTM,2026-01-30,0.0,-1.2,81.3,11.6
KOTA,2026-01-30,0.0,-3.9,88.9,18.7
ST,2026-01-30,0.0,-3.3,96.4,6.6
GZB,2026-01-30,0.0,-2.5,89.2,9.6
ALJN,2026-01-30,0.0,-2.3,85.2,9.5
TDL,2026-01-30,0.0,-1.7,83.5,3.9
LKO,2026-01-30,0.0,-4.3,80.3,9.5
AGC,2026-01-30,0.0,-3.2,87.9,10.1
VGLJ,2026-01-30,0.0,-1.4,84.9,12.0
BPL,2026-01-30,5.8,-1.8,85.2,15.5
NGP,2026-01-30,0.0,-1.8,90.5,8.6
MAS,2026-01-30,0.0,-2.7,82.6,14.2
PPTA,2026-01-30,0.0,-1.6,97.0,8.2
GHY,2026-01-30,0.0,-2.2,98.6,4.5
ASR,2026-01-30,0.0,-0.9,99.0,11.5
SBC,2026-01-30,0.0,-1.5,98.4,12.6
DMM,2026-01-30,0.0,-1.2,81.0,9.8
GTL,2026-01-30,0.0,-3.1,81.3,7.5
SC,2026-01-30,0.0,-4.4,90.0,3.5
NDLS,2026-01-31,0.0,-2.9,83.9,10.5
CNB,2026-01-31,15.1,-5.7,86.0,7.0
PRYJ,2026-01-31,0.0,-5.7,87.5,14.8
DDU,2026-01-31,0.0,-3.2,84.3,10.6
BSB,2026-01-31,0.0,-4.3,94.4,8.9
GKP,2026-01-31,0.0,-2.8,78.9,2.0
HWH,2026-01-31,0.0,-3.3,85.6,7.6
BCT,2026-01-31,0.0,-6.7,81.7,2.0
BRC,2026-01-31,1.7,-3.5,71.1,7.9
RTM,2026-01-31,0.0,-5.4,83.2,12.0
KOTA,2026-01-31,0.0,-5.5,90.1,13.8
ST,2026-01-31,0.0,-5.8,99.0,13.1
GZB,2026-01-31,0.0,-3.2,83.8,13.5
ALJN,2026-01-31,0.0,-3.7,83.9,4.2
TDL,2026-01-31,0.0,-5.0,71.4,9.1
LKO,2026-01-31,0.0,-3.1,75.4,9.8
AGC,2026-01-31,0.0,-3.6,93.1,8.8
VGLJ,2026-01-31,0.0,-2.8,67.4,12.3
BPL,2026-01-31,0.0,-4.4,81.0,9.3
NGP,2026-01-31,0.0,-5.7,99.0,13.8
MAS,2026-01-31,0.0,-4.3,96.9,8.9
PPTA,2026-01-31,0.0,-4.8,99.0,6.8
GHY,2026-01-31,0.0,-6.5,70.7,18.8
ASR,2026-01-31,0.0,-4.5,67.6,8.4
SBC,2026-01-31,0.0,-6.2,90.9,8.9
DMM,2026-01-31,0.0,-4.0,79.1,10.3
GTL,2026-01-31,0.0,-3.0,85.1,10.8
SC,2026-01-31,10.0,-3.9,92.4,12.8
NDLS,2026-02-01,0.0,-6.2,95.1,5.5
CNB,2026-02-01,0.0,-7.9,84.9,6.2
PRYJ,2026-02-01,0.0,-7.6,76.0,11.4
DDU,2026-02-01,0.0,-6.4,88.7,11.3
BSB,2026-02-01,0.0,-7.8,78.8,10.1
GKP,2026-02-01,0.0,-5.5,81.6,11.2
HWH,2026-02-01,0.0,-9.1,94.8,6.0
BCT,2026-02-01,26.9,-7.1,99.0,8.6
BRC,2026-02-01,0.0,-7.3,75.4,7.5
RTM,2026-02-01,0.0,-7.1,99.0,5.9
KOTA,2026-02-01,4.1,-6.5,76.4,9.3
ST,2026-02-01,55.8,-8.3,81.1,10.9
GZB,2026-02-01,0.0,-9.2,99.0,8.8
ALJN,2026-02-01,0.0,-5.6,90.5,7.5
TDL,2026-02-01,0.0,-5.5,73.7,15.1
LKO,2026-02-01,0.0,-7.8,86.9,12.6
AGC,2026-02-01,0.0,-6.1,86.6,4.1
VGLJ,2026-02-01,0.0,-8.6,94.4,7.3
BPL,2026-02-01,0.0,-6.0,90.0,5.7
NGP,2026-02-01,0.0,-5.3,74.9,7.6
MAS,2026-02-01,0.0,-6.0,76.6,5.3
PPTA,2026-02-01,0.0,-8.3,99.0,10.1
GHY,2026-02-01,0.0,-7.6,69.3,5.5
ASR,2026-02-01,0.0,-6.7,77.2,8.2
SBC,2026-02-01,0.0,-7.8,92.2,10.9
DMM,2026-02-01,0.0,-9.1,85.1,4.4
GTL,2026-02-01,0.0,-7.6,90.3,4.2
SC,2026-02-01,0.0,-5.7,83.1,11.2
NDLS,2026-02-02,12.3,-10.0,98.2,12.9
CNB,2026-02-02,0.0,-7.0,84.4,10.7
PRYJ,2026-02-02,0.0,-9.3,94.1,13.3
DDU,2026-02-02,0.0,-7.8,62.8,11.4
BSB,2026-02-02,0.0,-10.7,85.2,12.3
GKP,2026-02-02,8.8,-6.8,94.8,8.3
HWH,2026-02-02,0.0,-9.3,81.5,14.0
BCT,2026-02-02,0.0,-10.7,72.5,13.1
BRC,2026-02-02,8.9,-9.0,80.0,15.9
RTM,2026-02-02,2.3,-9.1,84.4,5.1
KOTA,2026-02-02,0.0,-8.6,86.7,7.2
ST,2026-02-02,0.0,-8.6,82.2,11.4
GZB,2026-02-02,0.0,-10.6,76.7,5.7
ALJN,2026-02-02,0.0,-8.3,79.8,2.0
TDL,2026-02-02,0.0,-8.9,98.5,11.5
LKO,2026-02-02,0.0,-9.0,77.8,7.5
AGC,2026-02-02,0.0,-8.8,96.3,4.7
VGLJ,2026-02-02,0.0,-7.9,64.8,15.3
BPL,2026-02-02,0.0,-6.9,76.4,15.1
NGP,2026-02-02,0.0,-8.1,93.2,6.1
MAS,2026-02-02,0.0,-8.7,91.5,3.9
PPTA,2026-02-02,0.0,-9.0,95.2,6.0
GHY,2026-02-02,0.0,-7.5,95.3,4.9
ASR,2026-02-02,0.0,-8.0,75.6,16.4
SBC,2026-02-02,0.0,-9.2,89.8,6.6
DMM,2026-02-02,0.0,-10.4,87.6,11.0
GTL,2026-02-02,0.0,-7.1,82.7,10.9
SC,2026-02-02,0.0,-10.7,96.5,13.2
NDLS,2026-02-03,0.0,-7.9,90.2,6.5
CNB,2026-02-03,6.6,-8.0,90.3,6.9
PRYJ,2026-02-03,0.0,-8.0,68.0,12.1
DDU,2026-02-03,0.0,-7.4,77.0,2.8
BSB,2026-02-03,0.0,-6.7,65.3,5.4
GKP,2026-02-03,0.0,-6.3,88.2,10.0
HWH,2026-02-03,1.8,-7.7,68.9,6.3
BCT,2026-02-03,0.0,-8.5,76.8,8.6
BRC,2026-02-03,0.0,-7.7,95.8,6.0
RTM,2026-02-03,0.0,-6.5,78.4,4.8
KOTA,2026-02-03,0.0,-6.5,81.6,9.0
ST,2026-02-03,0.0,-5.4,83.2,19.4
GZB,2026-02-03,0.0,-5.4,93.1,9.9
ALJN,2026-02-03,2.0,-6.0,90.3,11.8
TDL,2026-02-03,0.0,-6.7,75.7,18.1
LKO,2026-02-03,32.5,-6.2,92.0,15.4
AGC,2026-02-03,0.0,-7.6,99.0,6.1
VGLJ,2026-02-03,0.0,-6.4,97.0,11.7
BPL,2026-02-03,0.0,-8.8,87.8,16.3
NGP,2026-02-03,0.0,-6.3,76.0,9.9
MAS,2026-02-03,0.0,-8.3,83.5,11.7
PPTA,2026-02-03,0.0,-6.3,89.6,14.6
GHY,2026-02-03,0.0,-8.9,85.7,16.7
ASR,2026-02-03,0.0,-5.3,99.0,12.1
SBC,2026-02-03,0.0,-4.9,75.1,7.8
DMM,2026-02-03,0.0,-5.3,92.0,11.8
GTL,2026-02-03,0.0,-8.7,89.0,17.4
SC,2026-02-03,0.0,-6.2,95.3,8.5
NDLS,2026-02-04,0.0,-7.1,83.7,8.3
CNB,2026-02-04,0.0,-6.3,77.0,17.8
PRYJ,2026-02-04,2.0,-5.2,99.0,15.3
DDU,2026-02-04,0.0,-4.7,94.4,14.6
BSB,2026-02-04,0.0,-3.9,99.0,14.4
GKP,2026-02-04,0.0,-3.8,63.6,11.3
HWH,2026-02-04,0.0,-5.7,85.9,7.7
BCT,2026-02-04,0.0,-6.4,81.6,9.5
BRC,2026-02-04,0.0,-4.0,81.9,15.1
RTM,2026-02-04,0.0,-4.2,82.0,21.0
KOTA,2026-02-04,0.0,-4.9,78.1,8.2
ST,2026-02-04,0.0,-5.4,82.9,6.7
GZB,2026-02-04,0.0,-5.7,82.8,7.6
ALJN,2026-02-04,0.0,-4.5,92.9,8.1
TDL,2026-02-04,0.0,-5.8,75.5,8.5
LKO,2026-02-04,0.2,-6.5,91.1,9.4
AGC,2026-02-04,0.0,-4.3,83.9,10.1
VGLJ,2026-02-04,14.0,-6.9,72.6,12.6
BPL,2026-02-04,0.0,-7.2,87.9,12.1
NGP,2026-02-04,0.0,-6.4,91.5,15.6
MAS,2026-02-04,0.0,-6.1,83.5,9.8
PPTA,2026-02-04,0.0,-6.2,77.8,10.9
GHY,2026-02-04,0.0,-4.2,76.9,5.9
ASR,2026-02-04,0.0,-5.5,99.0,9.7
SBC,2026-02-04,0.0,-6.5,90.1,7.7
